date,region,product,customer_segment,agent_team,ai_assisted,contacts,resolved_contacts,first_contact_resolutions,repeat_contacts,total_handling_seconds
2026-04-22,North,CRM Cloud,SMB,Beta,False,47,46,34,7,27396
2026-04-22,North,CRM Cloud,SMB,Beta,True,27,27,22,9,7615
2026-04-22,North,CRM Cloud,SMB,Gamma,False,22,21,11,0,12722
2026-04-22,North,CRM Cloud,SMB,Gamma,True,20,20,13,5,5873
2026-04-22,North,Analytics Suite,Enterprise,Alpha,False,5,5,4,0,3801
2026-04-22,North,Analytics Suite,Enterprise,Alpha,True,1,1,1,0,370
2026-04-22,North,Analytics Suite,Enterprise,Beta,False,6,6,1,2,4574
2026-04-22,North,Analytics Suite,Enterprise,Beta,True,1,1,0,1,342
2026-04-22,North,Analytics Suite,Enterprise,Gamma,False,6,6,4,1,5087
2026-04-22,North,Analytics Suite,Enterprise,Gamma,True,3,3,2,1,1168
2026-04-22,North,Analytics Suite,Mid-Market,Alpha,False,14,14,11,2,10800
2026-04-22,North,Analytics Suite,Mid-Market,Alpha,True,6,6,4,1,1966
2026-04-22,North,Analytics Suite,Mid-Market,Beta,False,17,17,9,2,13222
2026-04-22,North,Analytics Suite,Mid-Market,Beta,True,5,5,3,2,1698
2026-04-22,North,Analytics Suite,Mid-Market,Gamma,False,10,10,3,2,8330
2026-04-22,North,Analytics Suite,Mid-Market,Gamma,True,5,5,4,2,1720
2026-04-22,North,Analytics Suite,SMB,Alpha,False,55,55,36,18,42295
2026-04-22,North,Analytics Suite,SMB,Alpha,True,27,27,17,13,8439
2026-04-22,North,Analytics Suite,SMB,Beta,False,26,25,15,4,19138
2026-04-22,North,Analytics Suite,SMB,Beta,True,18,18,11,6,7757
2026-04-22,North,Analytics Suite,SMB,Gamma,False,39,38,20,5,31069
2026-04-22,North,Analytics Suite,SMB,Gamma,True,12,12,5,9,4669
2026-04-22,South,Core ERP,Enterprise,Alpha,False,2,2,0,1,887
2026-04-22,South,Core ERP,Enterprise,Alpha,True,1,1,1,1,225
2026-04-22,South,Core ERP,Enterprise,Beta,False,3,3,2,1,1224
2026-04-22,South,Core ERP,Enterprise,Beta,True,3,3,3,1,510
2026-04-22,South,Core ERP,Enterprise,Gamma,False,6,6,4,2,2739
2026-04-22,South,Core ERP,Enterprise,Gamma,True,2,2,1,0,482
2026-04-22,South,Core ERP,Mid-Market,Alpha,False,15,14,12,2,5779
2026-04-22,South,Core ERP,Mid-Market,Alpha,True,6,6,5,1,955
2026-04-22,South,Core ERP,Mid-Market,Beta,False,20,20,17,3,8226
2026-04-22,South,Core ERP,Mid-Market,Beta,True,5,5,1,0,820
2026-04-22,South,Core ERP,Mid-Market,Gamma,False,14,14,11,1,6126
2026-04-22,South,Core ERP,Mid-Market,Gamma,True,5,5,3,1,1273
2026-04-22,South,Core ERP,SMB,Alpha,False,45,45,32,9,21979
2026-04-22,South,Core ERP,SMB,Alpha,True,22,22,15,4,5777
2026-04-22,South,Core ERP,SMB,Beta,False,43,43,32,6,16032
2026-04-22,South,Core ERP,SMB,Beta,True,27,26,19,8,6034
2026-04-22,South,Core ERP,SMB,Gamma,False,34,33,23,4,15213
2026-04-22,South,Core ERP,SMB,Gamma,True,9,9,6,3,2260
2026-04-22,South,CRM Cloud,Enterprise,Alpha,False,2,2,1,0,1094
2026-04-22,South,CRM Cloud,Enterprise,Alpha,True,2,2,2,1,682
2026-04-22,South,CRM Cloud,Enterprise,Beta,False,4,4,3,0,2262
2026-04-22,South,CRM Cloud,Enterprise,Beta,True,1,1,1,0,249
2026-04-22,South,CRM Cloud,Enterprise,Gamma,False,3,3,2,0,1951
2026-04-22,South,CRM Cloud,Enterprise,Gamma,True,2,2,2,1,580
2026-04-22,South,CRM Cloud,Mid-Market,Alpha,False,16,15,12,3,8544
2026-04-22,South,CRM Cloud,Mid-Market,Alpha,True,7,7,3,1,2451
2026-04-22,South,CRM Cloud,Mid-Market,Beta,False,17,17,12,2,9089
2026-04-22,South,CRM Cloud,Mid-Market,Beta,True,11,11,5,2,3350
2026-04-22,South,CRM Cloud,Mid-Market,Gamma,False,13,13,10,3,8893
2026-04-22,South,CRM Cloud,Mid-Market,Gamma,True,8,8,7,2,2398
2026-04-22,South,CRM Cloud,SMB,Alpha,False,29,29,21,6,17317
2026-04-22,South,CRM Cloud,SMB,Alpha,True,17,17,12,4,5295
2026-04-22,South,CRM Cloud,SMB,Beta,False,28,28,20,3,16092
2026-04-22,South,CRM Cloud,SMB,Beta,True,10,10,5,4,2793
2026-04-22,South,CRM Cloud,SMB,Gamma,False,36,36,29,2,21326
2026-04-22,South,CRM Cloud,SMB,Gamma,True,15,14,10,5,4069
2026-04-22,South,Analytics Suite,Enterprise,Alpha,False,5,5,5,0,3881
2026-04-22,South,Analytics Suite,Enterprise,Alpha,True,2,2,1,1,830
2026-04-22,South,Analytics Suite,Enterprise,Beta,False,5,4,4,0,3180
2026-04-22,South,Analytics Suite,Enterprise,Beta,True,1,1,0,0,347
2026-04-22,South,Analytics Suite,Enterprise,Gamma,False,6,6,5,1,4913
2026-04-22,South,Analytics Suite,Enterprise,Gamma,True,2,2,1,2,760
2026-04-22,South,Analytics Suite,Mid-Market,Alpha,False,8,8,4,3,6467
2026-04-22,South,Analytics Suite,Mid-Market,Alpha,True,5,4,4,3,1508
2026-04-22,South,Analytics Suite,Mid-Market,Beta,False,14,14,9,1,10527
2026-04-22,South,Analytics Suite,Mid-Market,Beta,True,5,5,3,3,1736
2026-04-22,South,Analytics Suite,Mid-Market,Gamma,False,8,8,6,2,6773
2026-04-22,South,Analytics Suite,Mid-Market,Gamma,True,4,4,3,4,1541
2026-04-22,South,Analytics Suite,SMB,Alpha,False,35,35,21,7,26306
2026-04-22,South,Analytics Suite,SMB,Alpha,True,20,19,11,8,6958
2026-04-22,South,Analytics Suite,SMB,Beta,False,30,29,16,8,19592
2026-04-22,South,Analytics Suite,SMB,Beta,True,12,12,7,5,3804
2026-04-22,South,Analytics Suite,SMB,Gamma,False,30,30,20,7,25967
2026-04-22,South,Analytics Suite,SMB,Gamma,True,9,9,5,3,3816
2026-04-22,East,Core ERP,Enterprise,Alpha,False,3,3,2,1,1248
2026-04-22,East,Core ERP,Enterprise,Alpha,True,3,3,3,1,584
2026-04-22,East,Core ERP,Enterprise,Beta,False,3,3,3,0,1108
2026-04-22,East,Core ERP,Enterprise,Beta,True,3,3,1,1,650
2026-04-22,East,Core ERP,Enterprise,Gamma,False,5,5,4,1,2177
2026-04-22,East,Core ERP,Enterprise,Gamma,True,1,1,0,0,159
2026-04-22,East,Core ERP,Mid-Market,Alpha,False,16,13,11,5,6357
2026-04-22,East,Core ERP,Mid-Market,Alpha,True,4,4,4,0,830
2026-04-22,East,Core ERP,Mid-Market,Beta,False,7,6,6,1,2390
2026-04-22,East,Core ERP,Mid-Market,Beta,True,7,7,6,2,1377
2026-04-22,East,Core ERP,Mid-Market,Gamma,False,12,12,9,2,5151
2026-04-22,East,Core ERP,Mid-Market,Gamma,True,3,3,3,1,570
2026-04-22,East,Core ERP,SMB,Alpha,False,35,35,24,3,17208
2026-04-22,East,Core ERP,SMB,Alpha,True,21,20,18,4,4129
2026-04-22,East,Core ERP,SMB,Beta,False,22,22,15,2,8732
2026-04-22,East,Core ERP,SMB,Beta,True,12,12,10,3,2634
2026-04-22,East,Core ERP,SMB,Gamma,False,23,22,18,2,8932
2026-04-22,East,Core ERP,SMB,Gamma,True,9,9,7,2,2084
2026-04-22,East,CRM Cloud,Enterprise,Alpha,False,3,3,3,1,1906
2026-04-22,East,CRM Cloud,Enterprise,Beta,False,2,2,2,0,1219
2026-04-22,East,CRM Cloud,Enterprise,Beta,True,1,1,0,0,297
2026-04-22,East,CRM Cloud,Enterprise,Gamma,False,5,5,2,0,3172
2026-04-22,East,CRM Cloud,Enterprise,Gamma,True,2,2,1,0,636
2026-04-22,East,CRM Cloud,Mid-Market,Alpha,False,12,12,9,1,6931
2026-04-22,East,CRM Cloud,Mid-Market,Alpha,True,5,5,5,2,1521
2026-04-22,East,CRM Cloud,Mid-Market,Beta,False,15,15,11,3,8378
2026-04-22,East,CRM Cloud,Mid-Market,Beta,True,5,5,2,1,1495
2026-04-22,East,CRM Cloud,Mid-Market,Gamma,False,11,11,7,4,6513
2026-04-22,East,CRM Cloud,Mid-Market,Gamma,True,5,5,5,1,1437
2026-04-22,East,CRM Cloud,SMB,Alpha,False,35,33,24,4,19170
2026-04-22,East,CRM Cloud,SMB,Alpha,True,8,8,5,3,2263
2026-04-22,East,CRM Cloud,SMB,Beta,False,35,34,25,6,18798
2026-04-22,East,CRM Cloud,SMB,Beta,True,13,13,9,3,3680
2026-04-22,East,CRM Cloud,SMB,Gamma,False,19,19,13,4,12326
2026-04-22,East,CRM Cloud,SMB,Gamma,True,7,7,7,2,2120
2026-04-22,East,Analytics Suite,Enterprise,Alpha,False,2,2,0,1,1511
2026-04-22,East,Analytics Suite,Enterprise,Alpha,True,2,2,1,0,759
2026-04-22,East,Analytics Suite,Enterprise,Beta,True,1,1,1,0,404
2026-04-22,East,Analytics Suite,Enterprise,Gamma,False,2,2,1,1,1455
2026-04-22,East,Analytics Suite,Mid-Market,Alpha,False,11,11,8,5,8410
2026-04-22,East,Analytics Suite,Mid-Market,Alpha,True,8,8,2,4,2793
2026-04-22,East,Analytics Suite,Mid-Market,Beta,False,10,10,3,1,7453
2026-04-22,East,Analytics Suite,Mid-Market,Beta,True,3,3,2,3,1051
2026-04-22,East,Analytics Suite,Mid-Market,Gamma,False,15,14,12,5,11837
2026-04-22,East,Analytics Suite,Mid-Market,Gamma,True,4,4,2,1,1699
2026-04-22,East,Analytics Suite,SMB,Alpha,False,22,21,13,11,16045
2026-04-22,East,Analytics Suite,SMB,Alpha,True,18,18,6,6,7262
2026-04-22,East,Analytics Suite,SMB,Beta,False,34,34,21,6,24661
2026-04-22,East,Analytics Suite,SMB,Beta,True,15,15,9,5,5693
2026-04-22,East,Analytics Suite,SMB,Gamma,False,39,38,20,8,31034
2026-04-22,East,Analytics Suite,SMB,Gamma,True,12,11,10,7,4877
2026-04-22,West,Core ERP,Enterprise,Alpha,False,4,4,4,1,1973
2026-04-22,West,Core ERP,Enterprise,Alpha,True,2,2,2,0,542
2026-04-22,West,Core ERP,Enterprise,Beta,False,2,2,1,0,713
2026-04-22,West,Core ERP,Enterprise,Beta,True,2,1,1,0,207
2026-04-22,West,Core ERP,Enterprise,Gamma,False,6,6,2,2,2961
2026-04-22,West,Core ERP,Mid-Market,Alpha,False,20,20,15,3,8408
2026-04-22,West,Core ERP,Mid-Market,Alpha,True,6,6,6,1,1587
2026-04-22,West,Core ERP,Mid-Market,Beta,False,17,16,10,2,7597
2026-04-22,West,Core ERP,Mid-Market,Beta,True,11,11,8,3,2235
2026-04-22,West,Core ERP,Mid-Market,Gamma,False,13,13,8,2,6251
2026-04-22,West,Core ERP,Mid-Market,Gamma,True,6,6,6,0,1316
2026-04-22,West,Core ERP,SMB,Alpha,False,49,49,35,4,22835
2026-04-22,West,Core ERP,SMB,Alpha,True,20,19,12,3,4553
2026-04-22,West,Core ERP,SMB,Beta,False,40,40,29,8,17332
2026-04-22,West,Core ERP,SMB,Beta,True,19,19,14,3,3835
2026-04-22,West,Core ERP,SMB,Gamma,False,36,36,22,5,18281
2026-04-22,West,Core ERP,SMB,Gamma,True,15,14,14,4,3414
2026-04-22,West,CRM Cloud,Enterprise,Alpha,False,4,4,3,1,2319
2026-04-22,West,CRM Cloud,Enterprise,Alpha,True,1,1,0,0,341
2026-04-22,West,CRM Cloud,Enterprise,Beta,False,4,4,1,1,2383
2026-04-22,West,CRM Cloud,Enterprise,Beta,True,2,1,1,1,270
2026-04-22,West,CRM Cloud,Enterprise,Gamma,False,1,1,1,0,632
2026-04-22,West,CRM Cloud,Mid-Market,Alpha,False,20,20,14,3,12115
2026-04-22,West,CRM Cloud,Mid-Market,Alpha,True,6,5,5,0,1491
2026-04-22,West,CRM Cloud,Mid-Market,Beta,False,19,19,13,2,10883
2026-04-22,West,CRM Cloud,Mid-Market,Beta,True,4,4,3,1,1072
2026-04-22,West,CRM Cloud,Mid-Market,Gamma,False,15,15,7,1,9970
2026-04-22,West,CRM Cloud,Mid-Market,Gamma,True,10,10,7,3,2687
2026-04-22,West,CRM Cloud,SMB,Alpha,False,29,29,20,4,16357
2026-04-22,West,CRM Cloud,SMB,Alpha,True,10,10,7,4,2989
2026-04-22,West,CRM Cloud,SMB,Beta,False,40,38,23,8,21757
2026-04-22,West,CRM Cloud,SMB,Beta,True,17,17,10,5,3967
2026-04-22,West,CRM Cloud,SMB,Gamma,False,52,51,42,7,33567
2026-04-22,West,CRM Cloud,SMB,Gamma,True,17,17,9,5,5657
2026-04-22,West,Analytics Suite,Enterprise,Alpha,False,3,3,2,0,2501
2026-04-22,West,Analytics Suite,Enterprise,Alpha,True,2,2,2,1,916
2026-04-22,West,Analytics Suite,Enterprise,Beta,False,5,5,4,1,3819
2026-04-22,West,Analytics Suite,Enterprise,Beta,True,1,1,0,1,326
2026-04-22,West,Analytics Suite,Enterprise,Gamma,False,2,2,1,1,1666
2026-04-22,West,Analytics Suite,Enterprise,Gamma,True,2,2,2,2,795
2026-04-22,West,Analytics Suite,Mid-Market,Alpha,False,23,23,13,1,18284
2026-04-22,West,Analytics Suite,Mid-Market,Alpha,True,3,3,1,2,1302
2026-04-22,West,Analytics Suite,Mid-Market,Beta,False,22,22,10,6,15268
2026-04-22,West,Analytics Suite,Mid-Market,Beta,True,6,6,4,1,2139
2026-04-22,West,Analytics Suite,Mid-Market,Gamma,False,12,11,5,1,9325
2026-04-22,West,Analytics Suite,Mid-Market,Gamma,True,5,5,4,1,2089
2026-04-22,West,Analytics Suite,SMB,Alpha,False,33,32,28,8,26040
2026-04-22,West,Analytics Suite,SMB,Alpha,True,12,12,6,9,4284
2026-04-22,West,Analytics Suite,SMB,Beta,False,36,36,20,5,27275
2026-04-22,West,Analytics Suite,SMB,Beta,True,24,23,11,7,7554
2026-04-22,West,Analytics Suite,SMB,Gamma,False,30,30,13,4,24566
2026-04-22,West,Analytics Suite,SMB,Gamma,True,10,10,7,1,3829
2026-04-23,North,Core ERP,Enterprise,Alpha,False,4,4,4,0,1692
2026-04-23,North,Core ERP,Enterprise,Alpha,True,2,1,1,0,232
2026-04-23,North,Core ERP,Enterprise,Beta,False,3,3,1,1,1187
2026-04-23,North,Core ERP,Enterprise,Beta,True,4,4,3,0,661
2026-04-23,North,Core ERP,Enterprise,Gamma,False,4,4,2,0,1675
2026-04-23,North,Core ERP,Enterprise,Gamma,True,4,4,3,1,829
2026-04-23,North,Core ERP,Mid-Market,Alpha,False,20,20,14,1,8206
2026-04-23,North,Core ERP,Mid-Market,Alpha,True,5,5,5,1,1123
2026-04-23,North,Core ERP,Mid-Market,Beta,False,23,22,14,3,10046
2026-04-23,North,Core ERP,Mid-Market,Beta,True,10,10,7,1,1233
2026-04-23,North,Core ERP,Mid-Market,Gamma,False,12,12,10,1,5461
2026-04-23,North,Core ERP,Mid-Market,Gamma,True,7,7,7,1,1240
2026-04-23,North,Core ERP,SMB,Alpha,False,41,40,29,1,18068
2026-04-23,North,Core ERP,SMB,Alpha,True,22,22,15,7,3670
2026-04-23,North,Core ERP,SMB,Beta,False,62,62,43,8,26279
2026-04-23,North,Core ERP,SMB,Beta,True,21,20,18,6,4549
2026-04-23,North,Core ERP,SMB,Gamma,False,28,28,21,4,13541
2026-04-23,North,Core ERP,SMB,Gamma,True,14,12,11,7,2456
2026-04-23,North,CRM Cloud,Enterprise,Alpha,False,2,2,2,0,1172
2026-04-23,North,CRM Cloud,Enterprise,Alpha,True,3,3,2,0,868
2026-04-23,North,CRM Cloud,Enterprise,Beta,False,5,5,3,0,2845
2026-04-23,North,CRM Cloud,Enterprise,Beta,True,2,2,1,0,500
2026-04-23,North,CRM Cloud,Enterprise,Gamma,False,3,3,3,0,1770
2026-04-23,North,CRM Cloud,Enterprise,Gamma,True,2,2,1,1,590
2026-04-23,North,CRM Cloud,Mid-Market,Alpha,False,16,15,12,2,8875
2026-04-23,North,CRM Cloud,Mid-Market,Alpha,True,8,8,5,3,2400
2026-04-23,North,CRM Cloud,Mid-Market,Beta,False,19,19,10,3,9980
2026-04-23,North,CRM Cloud,Mid-Market,Beta,True,5,5,1,1,1394
2026-04-23,North,CRM Cloud,Mid-Market,Gamma,False,14,14,10,1,9037
2026-04-23,North,CRM Cloud,Mid-Market,Gamma,True,8,8,7,2,2707
2026-04-23,North,CRM Cloud,SMB,Alpha,False,37,35,21,7,19274
2026-04-23,North,CRM Cloud,SMB,Alpha,True,13,12,9,7,3806
2026-04-23,North,CRM Cloud,SMB,Beta,False,63,62,42,5,38108
2026-04-23,North,CRM Cloud,SMB,Beta,True,25,24,19,7,6910
2026-04-23,North,CRM Cloud,SMB,Gamma,False,54,54,38,6,33178
2026-04-23,North,CRM Cloud,SMB,Gamma,True,27,26,19,12,8259
2026-04-23,North,Analytics Suite,Enterprise,Alpha,False,4,4,3,0,3304
2026-04-23,North,Analytics Suite,Enterprise,Alpha,True,1,1,0,0,385
2026-04-23,North,Analytics Suite,Enterprise,Beta,False,7,6,6,0,4585
2026-04-23,North,Analytics Suite,Enterprise,Beta,True,3,3,2,1,1012
2026-04-23,North,Analytics Suite,Enterprise,Gamma,False,5,5,4,0,3942
2026-04-23,North,Analytics Suite,Enterprise,Gamma,True,2,2,1,2,748
2026-04-23,North,Analytics Suite,Mid-Market,Alpha,False,22,22,14,2,16979
2026-04-23,North,Analytics Suite,Mid-Market,Alpha,True,10,10,7,5,3217
2026-04-23,North,Analytics Suite,Mid-Market,Beta,False,23,22,13,3,16881
2026-04-23,North,Analytics Suite,Mid-Market,Beta,True,6,6,3,4,1979
2026-04-23,North,Analytics Suite,Mid-Market,Gamma,False,12,10,9,3,8036
2026-04-23,North,Analytics Suite,Mid-Market,Gamma,True,4,4,3,2,1758
2026-04-23,North,Analytics Suite,SMB,Alpha,False,55,55,36,12,43408
2026-04-23,North,Analytics Suite,SMB,Alpha,True,27,27,15,12,9392
2026-04-23,North,Analytics Suite,SMB,Beta,False,38,36,26,9,27222
2026-04-23,North,Analytics Suite,SMB,Beta,True,13,12,8,6,4548
2026-04-23,North,Analytics Suite,SMB,Gamma,False,40,39,28,4,31842
2026-04-23,North,Analytics Suite,SMB,Gamma,True,23,23,11,13,9511
2026-04-23,South,Core ERP,Enterprise,Alpha,False,4,4,4,0,1883
2026-04-23,South,Core ERP,Enterprise,Alpha,True,2,2,2,1,460
2026-04-23,South,Core ERP,Enterprise,Beta,False,4,4,3,1,1824
2026-04-23,South,Core ERP,Enterprise,Beta,True,3,3,3,0,653
2026-04-23,South,Core ERP,Enterprise,Gamma,False,2,2,2,0,903
2026-04-23,South,Core ERP,Enterprise,Gamma,True,1,1,1,1,250
2026-04-23,South,Core ERP,Mid-Market,Alpha,False,23,22,15,4,11246
2026-04-23,South,Core ERP,Mid-Market,Alpha,True,5,5,4,2,948
2026-04-23,South,Core ERP,Mid-Market,Beta,False,11,11,10,0,4494
2026-04-23,South,Core ERP,Mid-Market,Beta,True,9,9,8,1,1549
2026-04-23,South,Core ERP,Mid-Market,Gamma,False,15,15,10,0,7688
2026-04-23,South,Core ERP,Mid-Market,Gamma,True,5,5,3,0,1285
2026-04-23,South,Core ERP,SMB,Alpha,False,47,45,34,10,19720
2026-04-23,South,Core ERP,SMB,Alpha,True,15,15,13,3,3074
2026-04-23,South,Core ERP,SMB,Beta,False,43,43,33,4,18901
2026-04-23,South,Core ERP,SMB,Beta,True,15,14,13,5,3094
2026-04-23,South,Core ERP,SMB,Gamma,False,36,36,27,6,16821
2026-04-23,South,Core ERP,SMB,Gamma,True,15,15,11,4,3327
2026-04-23,South,CRM Cloud,Enterprise,Alpha,False,2,2,1,0,1262
2026-04-23,South,CRM Cloud,Enterprise,Alpha,True,1,1,1,0,231
2026-04-23,South,CRM Cloud,Enterprise,Beta,False,5,5,3,0,2738
2026-04-23,South,CRM Cloud,Enterprise,Beta,True,2,2,2,1,516
2026-04-23,South,CRM Cloud,Enterprise,Gamma,False,2,2,1,0,1202
2026-04-23,South,CRM Cloud,Mid-Market,Alpha,False,9,9,3,3,5639
2026-04-23,South,CRM Cloud,Mid-Market,Alpha,True,6,6,3,2,1751
2026-04-23,South,CRM Cloud,Mid-Market,Beta,False,15,15,8,0,8777
2026-04-23,South,CRM Cloud,Mid-Market,Beta,True,8,8,6,2,1968
2026-04-23,South,CRM Cloud,Mid-Market,Gamma,False,13,13,10,3,8668
2026-04-23,South,CRM Cloud,Mid-Market,Gamma,True,6,6,2,4,1659
2026-04-23,South,CRM Cloud,SMB,Alpha,False,29,28,22,8,15701
2026-04-23,South,CRM Cloud,SMB,Alpha,True,19,18,13,6,5786
2026-04-23,South,CRM Cloud,SMB,Beta,False,30,30,21,7,17684
2026-04-23,South,CRM Cloud,SMB,Beta,True,9,9,4,0,2419
2026-04-23,South,CRM Cloud,SMB,Gamma,False,38,35,28,9,22818
2026-04-23,South,CRM Cloud,SMB,Gamma,True,16,16,13,8,4894
2026-04-23,South,Analytics Suite,Enterprise,Alpha,False,4,4,2,0,3271
2026-04-23,South,Analytics Suite,Enterprise,Alpha,True,3,3,1,3,1031
2026-04-23,South,Analytics Suite,Enterprise,Beta,False,2,2,0,0,1502
2026-04-23,South,Analytics Suite,Enterprise,Beta,True,2,2,2,0,761
2026-04-23,South,Analytics Suite,Enterprise,Gamma,False,2,2,1,0,1620
2026-04-23,South,Analytics Suite,Enterprise,Gamma,True,2,2,1,1,783
2026-04-23,South,Analytics Suite,Mid-Market,Alpha,False,18,18,11,3,14171
2026-04-23,South,Analytics Suite,Mid-Market,Alpha,True,8,8,5,4,2853
2026-04-23,South,Analytics Suite,Mid-Market,Beta,False,13,13,9,4,9347
2026-04-23,South,Analytics Suite,Mid-Market,Beta,True,6,6,3,4,1838
2026-04-23,South,Analytics Suite,Mid-Market,Gamma,False,17,17,7,6,13813
2026-04-23,South,Analytics Suite,Mid-Market,Gamma,True,8,8,6,1,2970
2026-04-23,South,Analytics Suite,SMB,Alpha,False,40,40,24,7,32974
2026-04-23,South,Analytics Suite,SMB,Alpha,True,13,13,8,6,4264
2026-04-23,South,Analytics Suite,SMB,Beta,False,47,47,34,9,33516
2026-04-23,South,Analytics Suite,SMB,Beta,True,22,21,9,10,7375
2026-04-23,South,Analytics Suite,SMB,Gamma,False,43,43,27,12,35684
2026-04-23,South,Analytics Suite,SMB,Gamma,True,19,17,9,5,6816
2026-04-23,East,Core ERP,Enterprise,Alpha,False,5,5,4,1,2232
2026-04-23,East,Core ERP,Enterprise,Alpha,True,2,2,2,1,449
2026-04-23,East,Core ERP,Enterprise,Beta,False,2,2,2,0,882
2026-04-23,East,Core ERP,Enterprise,Gamma,False,5,5,4,1,2066
2026-04-23,East,Core ERP,Enterprise,Gamma,True,1,1,1,0,258
2026-04-23,East,Core ERP,Mid-Market,Alpha,False,6,6,4,0,2832
2026-04-23,East,Core ERP,Mid-Market,Alpha,True,11,10,10,2,2802
2026-04-23,East,Core ERP,Mid-Market,Beta,False,9,9,5,0,4161
2026-04-23,East,Core ERP,Mid-Market,Beta,True,1,1,1,0,178
2026-04-23,East,Core ERP,Mid-Market,Gamma,False,11,11,4,1,5268
2026-04-23,East,Core ERP,Mid-Market,Gamma,True,5,5,3,2,1198
2026-04-23,East,Core ERP,SMB,Alpha,False,18,18,12,2,7407
2026-04-23,East,Core ERP,SMB,Alpha,True,12,12,9,2,2438
2026-04-23,East,Core ERP,SMB,Beta,False,26,26,17,7,10551
2026-04-23,East,Core ERP,SMB,Beta,True,15,15,12,5,3206
2026-04-23,East,Core ERP,SMB,Gamma,False,21,21,17,1,10837
2026-04-23,East,Core ERP,SMB,Gamma,True,9,9,7,1,2511
2026-04-23,East,CRM Cloud,Enterprise,Alpha,False,1,1,1,1,602
2026-04-23,East,CRM Cloud,Enterprise,Alpha,True,2,2,1,1,650
2026-04-23,East,CRM Cloud,Enterprise,Beta,False,1,1,0,0,574
2026-04-23,East,CRM Cloud,Enterprise,Gamma,False,1,1,1,0,628
2026-04-23,East,CRM Cloud,Mid-Market,Alpha,False,8,8,7,1,4805
2026-04-23,East,CRM Cloud,Mid-Market,Alpha,True,6,6,3,2,1762
2026-04-23,East,CRM Cloud,Mid-Market,Beta,False,11,11,7,2,6133
2026-04-23,East,CRM Cloud,Mid-Market,Beta,True,9,9,7,3,2041
2026-04-23,East,CRM Cloud,Mid-Market,Gamma,False,10,10,7,1,6233
2026-04-23,East,CRM Cloud,Mid-Market,Gamma,True,1,1,0,0,309
2026-04-23,East,CRM Cloud,SMB,Alpha,False,34,34,22,6,21581
2026-04-23,East,CRM Cloud,SMB,Alpha,True,9,8,7,2,2533
2026-04-23,East,CRM Cloud,SMB,Beta,False,20,20,15,5,11025
2026-04-23,East,CRM Cloud,SMB,Beta,True,6,6,4,1,1463
2026-04-23,East,CRM Cloud,SMB,Gamma,False,36,36,27,6,21495
2026-04-23,East,CRM Cloud,SMB,Gamma,True,13,12,10,5,4010
2026-04-23,East,Analytics Suite,Enterprise,Alpha,False,2,2,2,0,1510
2026-04-23,East,Analytics Suite,Enterprise,Alpha,True,2,2,0,2,811
2026-04-23,East,Analytics Suite,Enterprise,Beta,False,3,3,1,0,2337
2026-04-23,East,Analytics Suite,Enterprise,Beta,True,2,2,1,0,800
2026-04-23,East,Analytics Suite,Enterprise,Gamma,False,3,3,3,2,2416
2026-04-23,East,Analytics Suite,Enterprise,Gamma,True,2,2,0,1,820
2026-04-23,East,Analytics Suite,Mid-Market,Alpha,False,14,14,8,3,10821
2026-04-23,East,Analytics Suite,Mid-Market,Alpha,True,6,6,2,2,2541
2026-04-23,East,Analytics Suite,Mid-Market,Beta,False,9,9,3,0,6821
2026-04-23,East,Analytics Suite,Mid-Market,Beta,True,6,6,6,2,2012
2026-04-23,East,Analytics Suite,Mid-Market,Gamma,False,12,12,8,1,10468
2026-04-23,East,Analytics Suite,Mid-Market,Gamma,True,2,2,1,1,814
2026-04-23,East,Analytics Suite,SMB,Alpha,False,24,23,13,3,16100
2026-04-23,East,Analytics Suite,SMB,Alpha,True,11,11,3,5,4501
2026-04-23,East,Analytics Suite,SMB,Beta,False,39,39,28,15,27544
2026-04-23,East,Analytics Suite,SMB,Beta,True,20,19,9,11,7162
2026-04-23,East,Analytics Suite,SMB,Gamma,False,33,32,17,8,25237
2026-04-23,East,Analytics Suite,SMB,Gamma,True,18,17,11,7,6256
2026-04-23,West,Core ERP,Enterprise,Alpha,False,2,2,2,1,845
2026-04-23,West,Core ERP,Enterprise,Alpha,True,2,2,1,0,397
2026-04-23,West,Core ERP,Enterprise,Beta,False,3,3,3,0,1470
2026-04-23,West,Core ERP,Enterprise,Gamma,False,4,4,3,2,1733
2026-04-23,West,Core ERP,Enterprise,Gamma,True,1,1,1,0,252
2026-04-23,West,Core ERP,Mid-Market,Alpha,False,13,13,10,1,5699
2026-04-23,West,Core ERP,Mid-Market,Alpha,True,11,11,8,4,2391
2026-04-23,West,Core ERP,Mid-Market,Beta,False,20,19,17,3,8791
2026-04-23,West,Core ERP,Mid-Market,Beta,True,5,5,4,3,1077
2026-04-23,West,Core ERP,Mid-Market,Gamma,False,8,7,7,2,3304
2026-04-23,West,Core ERP,Mid-Market,Gamma,True,8,8,7,3,2105
2026-04-23,West,Core ERP,SMB,Alpha,False,52,50,38,6,23569
2026-04-23,West,Core ERP,SMB,Alpha,True,18,18,14,5,4040
2026-04-23,West,Core ERP,SMB,Beta,False,31,30,23,5,11483
2026-04-23,West,Core ERP,SMB,Beta,True,11,11,9,3,2173
2026-04-23,West,Core ERP,SMB,Gamma,False,27,27,21,2,13250
